id,Org_1,Org_2,Org_4,Org_8,Org_12,Org_13,Org_14,Org_15,Org_16,Org_19,Org_20,Org_22,Org_23,Org_24,Org_29,Org_32,Org_34,Org_37,Org_38,Org_39,Org_40,Org_44,Org_45,Org_48,Org_50,Org_51,Org_52,Org_55,Org_56,Org_58,Org_59,Org_60
4039,2,1,2,2,2,2,1,2,1,3,2,3,2,2,2,2,2,2,1,2,2,2,3,2,2,1,2,2,3,2,1,3
4040,1,1,2,2,1,2,2,3,3,3,1,2,1,2,2,2,3,1,2,1,2,2,3,2,1,2,3,3,2,3,1,1
4041,1,1,1,2,2,2,2,2,3,2,2,2,2,3,2,2,2,3,1,1,2,3,1,2,2,2,2,2,3,2,2,1
4042,2,1,2,2,2,2,2,2,2,3,2,3,1,1,2,2,2,1,1,2,3,2,3,2,2,2,1,3,2,1,3,2
4043,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2
4045,3,1,2,3,1,2,2,3,2,3,1,1,1,2,2,2,3,1,1,2,3,2,3,1,1,1,2,3,3,3,3,1
4046,1,1,1,2,2,2,2,2,2,3,2,2,1,3,2,2,2,2,2,2,2,2,3,2,1,2,3,3,3,2,2,1
4048,1,2,2,2,2,2,2,3,1,2,2,2,1,2,2,2,2,1,2,2,2,3,2,2,1,2,2,3,2,3,2,3
4049,1,1,1,2,2,2,1,1,3,2,2,2,3,3,2,2,2,3,1,1,2,3,2,3,1,1,1,2,3,2,2,2
4050,2,1,1,3,1,2,2,2,3,2,2,2,2,2,2,1,1,1,1,1,2,2,2,3,2,2,2,3,3,3,2,1
4051,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,3,2,1,1,1,2,3,2,2,3,3,3,1
4052,1,2,1,2,2,1,3,3,2,2,1,2,1,2,2,1,2,2,2,1,3,2,3,2,2,2,2,2,2,3,2,2
4053,2,2,1,3,1,1,2,3,3,3,1,2,1,2,2,2,1,2,1,1,3,2,2,2,3,2,2,2,3,3,2,1
4054,2,2,1,2,2,2,3,2,3,1,2,2,2,2,2,1,2,1,2,1,3,2,3,1,1,1,1,2,3,2,2,2
4055,3,2,1,3,1,2,2,2,2,3,2,1,1,2,2,2,2,2,1,2,3,2,3,2,1,1,3,3,2,2,1,1
4056,2,1,2,2,1,3,2,2,3,2,3,1,2,1,2,3,2,3,1,2,2,1,2,2,2,1,2,2,3,2,1,2
4058,3,1,2,3,1,2,3,2,2,2,2,2,3,2,2,2,3,1,1,1,1,2,3,3,1,1,2,3,2,2,1,1
4059,1,1,1,2,2,3,2,2,3,2,2,1,1,2,1,2,2,2,1,1,2,1,3,2,1,1,2,3,3,3,1,1
4060,3,1,1,2,2,1,2,2,3,2,2,2,2,2,3,2,3,2,1,1,2,2,3,2,1,1,3,3,2,2,1,2
4061,3,2,1,2,2,2,1,1,3,1,2,2,2,2,2,1,2,2,1,1,2,2,3,2,3,2,2,2,3,3,3,1
4062,2,1,1,2,2,2,2,2,1,3,2,3,1,2,2,1,2,1,2,1,3,2,3,2,2,1,3,3,2,3,2,1
4063,2,1,2,2,1,2,2,3,2,3,3,2,2,2,2,2,2,2,1,2,2,2,3,2,2,3,2,2,2,3,3,2
4064,2,1,1,3,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,3,2,3,2,2,3,3,3,3,1
4067,1,1,1,1,2,3,2,2,3,2,2,1,1,2,2,3,3,2,1,1,2,2,3,2,1,1,2,3,3,3,1,1
4070,1,1,1,2,2,2,3,2,3,1,2,2,3,2,2,1,2,3,1,2,2,2,3,2,2,2,2,1,3,3,3,2
4071,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,3,1
4072,1,2,2,2,2,2,2,2,3,1,1,2,1,2,2,2,2,2,1,1,2,3,3,3,2,2,2,2,3,2,3,1
4075,2,1,3,2,1,2,2,2,3,2,3,1,2,1,2,2,3,1,1,1,2,2,2,3,2,2,2,2,2,3,2,3
4076,2,1,2,2,2,2,1,2,2,2,1,1,2,2,3,1,2,3,1,2,2,2,3,2,1,2,2,2,2,2,1,1
4077,1,2,2,3,2,2,1,2,3,3,2,1,2,3,2,1,1,1,2,1,2,1,2,2,2,2,2,3,2,3,2,1
4078,2,1,1,2,2,2,1,2,3,3,1,1,1,2,3,2,2,2,1,3,3,2,2,2,2,2,2,3,2,3,3,1
4079,1,1,1,2,2,3,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,3,2,3,3,3,2,3,3,2,1
4080,2,1,1,2,2,2,2,3,3,2,1,2,2,2,2,2,2,2,1,2,2,3,3,2,1,2,2,2,2,3,1,2
4081,1,2,1,2,2,1,1,3,2,2,1,2,2,2,2,1,2,2,1,1,3,2,2,1,2,2,3,3,2,3,3,1
4083,1,1,2,2,2,3,1,3,3,1,2,1,2,2,2,2,3,2,1,3,3,3,3,2,1,2,2,3,3,3,1,1
4084,2,3,2,2,2,2,2,2,3,2,1,2,2,2,2,3,2,2,2,2,3,2,3,2,2,1,2,1,3,2,3,1
4085,1,2,2,2,2,2,3,3,2,1,2,2,2,3,2,1,2,3,1,2,2,3,2,2,2,2,3,2,3,2,1,2
4086,1,1,1,2,2,3,1,2,3,2,2,1,2,3,2,1,3,2,1,1,1,2,3,1,2,2,2,3,3,2,1,3
4087,3,2,2,3,2,2,3,2,2,1,2,2,2,2,2,1,2,2,1,2,3,1,3,2,2,2,2,3,1,3,3,2
4088,2,2,1,2,2,2,2,3,2,1,2,2,3,3,2,1,2,1,1,1,1,2,3,3,1,1,2,3,2,3,2,2
4089,1,1,1,2,2,3,2,2,3,2,1,2,1,2,2,2,1,3,1,2,2,2,3,2,1,1,2,2,3,3,1,2
4090,1,2,2,2,2,3,2,2,3,2,2,1,1,3,2,2,2,2,1,2,2,2,3,2,1,2,3,3,2,3,1,1
4091,2,1,2,2,2,2,3,1,3,3,1,2,1,2,3,1,3,2,1,2,2,2,2,2,2,2,3,2,2,3,2,1
4093,2,2,2,2,2,2,1,3,3,2,3,2,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2,1,3,2,1,2
4094,2,3,2,3,2,1,1,2,3,2,2,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,3,3,3,3,2
4096,2,2,1,3,2,1,2,3,3,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,3,3,3,3,1
4097,3,2,2,3,2,2,3,3,3,2,2,1,2,3,1,2,3,2,1,1,2,2,3,3,1,2,2,2,2,3,1,1
4098,2,2,2,3,2,1,1,2,3,2,2,1,1,2,3,1,2,2,2,2,2,2,2,2,1,2,3,3,3,3,2,2
4100,2,1,1,3,2,3,2,3,3,2,2,1,3,3,2,2,1,2,2,2,2,2,3,2,1,1,1,2,3,2,1,2
4101,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,1,3,2,2,3,2,2,2,3,2,2,2,3,1
4104,2,2,2,3,2,2,1,3,2,2,2,2,1,2,2,2,1,1,3,2,2,1,3,2,2,3,2,2,3,3,3,3
4105,2,2,2,2,1,2,2,2,3,3,2,2,1,2,2,2,2,1,1,2,2,1,3,1,2,2,2,2,3,2,3,1
4107,2,2,1,2,2,3,2,2,2,2,1,2,1,2,2,2,2,2,1,3,2,3,2,1,1,1,2,3,1,3,2,2
4108,2,3,2,2,3,2,2,2,2,2,3,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,3,3,1,3,2
4109,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,1
4110,2,3,1,2,2,2,1,2,2,3,1,1,1,2,3,1,2,3,1,2,2,2,2,1,2,2,3,2,3,2,2,2
4111,2,2,2,3,2,2,2,2,3,1,1,2,3,2,2,1,2,3,1,2,2,2,2,2,2,2,3,2,3,3,3,2
4112,3,2,2,3,3,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,3,2,2,2,2,2,3,3,2,1
4114,2,2,2,3,2,3,2,2,2,3,1,2,1,2,2,1,3,2,1,2,2,1,2,2,1,1,3,3,3,3,1,1
4115,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,3,1,1,1,2,2,2,2,2,1,3,1,3,3,3,1
4116,3,2,2,2,2,2,3,2,3,3,1,2,2,2,2,1,2,2,1,2,2,1,3,2,1,2,2,1,3,2,2,1
4117,2,2,2,2,2,2,2,2,3,3,1,2,2,2,3,2,2,2,1,2,1,1,3,2,1,1,2,2,3,3,1,1
4118,2,1,1,3,2,2,1,3,2,2,1,2,1,2,3,2,2,1,2,2,1,2,3,3,1,1,2,3,3,3,2,1
4119,2,2,2,3,2,2,2,3,3,1,1,2,2,3,3,2,3,3,1,2,2,2,3,1,1,2,2,2,3,3,2,1
4120,2,1,1,2,1,2,2,3,2,2,2,2,1,1,2,3,2,3,1,2,2,2,3,2,2,2,3,3,2,3,3,1
4122,2,1,2,3,3,2,2,2,3,3,1,2,1,2,2,1,2,2,1,2,2,1,3,2,1,1,2,2,3,3,1,1
4123,1,1,2,2,2,2,2,2,3,1,2,2,2,1,2,3,2,2,1,2,2,1,3,2,1,3,2,2,2,2,3,1
4124,2,1,2,2,2,2,2,2,3,1,1,2,1,2,2,1,2,2,2,2,2,1,3,2,3,3,3,3,3,3,3,1
4125,2,2,1,3,3,2,1,3,2,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,3,3,3,3,2,3,2,1
4126,1,1,1,2,3,2,2,2,3,3,1,2,2,3,2,2,3,3,1,2,2,1,3,2,1,1,2,1,3,2,1,1
4128,2,2,1,2,2,2,1,2,3,2,2,1,2,2,3,1,2,1,1,2,2,2,2,2,3,3,3,3,3,3,3,1
4129,2,2,3,3,1,2,2,2,2,2,3,3,2,1,2,2,2,1,2,1,3,2,2,2,1,2,3,2,2,3,2,2
4130,3,2,1,3,2,2,2,3,2,2,1,2,2,1,2,2,1,1,3,2,3,2,2,2,2,1,2,3,2,3,3,2
4131,1,1,1,3,2,2,1,1,2,3,2,2,2,2,2,2,2,1,1,3,2,2,3,2,1,1,2,3,3,2,1,2
4132,2,2,2,2,2,2,1,2,1,3,1,3,1,1,3,1,1,1,2,2,2,3,3,1,3,3,3,3,1,2,3,2
4134,1,1,2,2,1,3,3,2,3,2,2,2,2,2,3,2,2,2,1,2,2,2,3,2,2,1,2,2,3,3,1,2
4136,1,1,1,2,3,2,1,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,3,1,1,1,2,3,3,3,1,2
4137,1,1,1,2,2,3,2,3,2,2,2,2,1,1,3,2,2,1,3,1,2,2,2,2,2,2,2,3,2,3,3,2
4138,2,1,1,2,1,1,2,2,3,2,2,2,3,2,3,2,2,3,1,2,2,2,3,2,2,1,2,2,3,2,3,1
4139,2,1,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,1,2,3,3,2,2,1
4140,3,2,1,2,1,2,2,2,2,2,2,2,1,2,3,1,2,2,2,2,2,1,3,2,1,2,3,3,3,3,1,2
4141,1,2,2,2,2,2,3,3,3,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,1,2
4142,2,1,1,2,1,2,1,1,2,2,1,1,1,2,3,2,2,3,1,2,3,3,2,2,2,1,3,2,3,2,2,1
4144,1,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,3,3,1,2,3,3,2,2,1,2
4145,2,1,2,2,2,2,1,1,2,2,2,2,2,3,3,2,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,1
4146,2,1,1,2,2,2,2,2,3,3,1,1,1,2,2,2,1,2,2,1,2,3,2,1,2,2,3,2,3,3,2,2
4147,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,2,1,1,1,2,2,1,2,2,2,2,2,2,3,1
4148,2,1,1,2,2,2,2,2,3,2,1,1,2,2,2,2,3,2,1,1,1,2,3,2,2,1,3,3,3,2,1,1
4149,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,2,2,1,3,2,2,3,2,1,2,1,1,3,3,3,3,3
4150,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,3,1,3,3,3,3,2,3,3,1
4151,2,2,2,2,2,2,3,2,3,2,2,1,1,2,3,2,3,1,1,2,1,1,2,2,1,1,3,2,2,2,3,1
4152,1,1,2,3,2,2,2,2,3,2,1,2,2,1,2,2,1,2,1,2,2,2,3,2,2,2,3,1,2,2,3,2
4153,2,2,2,2,2,1,1,3,2,2,2,2,1,2,2,2,2,1,1,2,2,2,3,2,3,2,2,3,2,3,3,1
4155,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,3,2,3,3,1,1,2,2,1,3,2,2,2,2,2,1,2
4156,2,2,2,3,1,2,1,3,2,3,1,1,1,3,1,2,2,1,2,1,2,2,2,2,2,2,3,3,3,3,1,2
4157,1,1,1,2,1,1,1,2,2,3,1,2,1,2,1,2,2,2,2,2,2,2,3,1,2,2,2,3,3,3,3,1
4158,3,1,2,2,2,2,2,2,2,3,1,3,1,1,2,2,2,1,3,3,2,2,2,1,3,2,3,3,2,3,3,3
4159,2,2,1,2,2,2,2,3,2,3,1,2,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,3,3,3,3,2
4160,1,2,1,3,2,1,3,2,3,1,1,1,2,2,2,1,2,1,1,2,2,1,3,3,1,1,2,2,3,2,3,2
4161,1,1,2,3,1,2,1,1,3,1,2,2,2,2,1,2,3,3,1,2,3,2,3,2,1,2,2,2,3,3,3,1
4162,2,1,1,2,1,2,1,2,1,2,2,2,1,3,2,2,1,1,2,2,3,2,3,2,1,1,3,3,2,3,1,1
4163,2,1,1,3,1,2,2,3,2,2,1,1,1,2,2,2,2,1,2,2,2,2,3,1,2,2,2,3,3,2,2,2
4164,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,1,1,2,1,3,3,3,2,1,2,2,3,3,3,3,1
4166,1,2,2,3,1,2,2,3,2,1,2,1,1,2,2,2,2,1,1,2,2,2,3,2,3,3,3,1,2,3,3,2
4167,3,3,2,2,1,1,2,3,2,2,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,3,3,2,3,2,2
4168,2,1,1,2,2,2,2,3,1,1,3,2,2,2,2,3,2,2,1,3,2,2,2,1,2,3,2,1,2,3,2,2
4170,1,1,1,3,2,2,1,2,3,1,2,2,2,2,3,3,2,2,1,1,2,1,1,2,2,2,3,3,3,3,3,1
4171,2,1,1,2,2,2,2,2,3,2,2,1,1,2,2,2,1,1,1,3,2,2,3,1,2,2,3,2,3,2,2,1
4172,3,2,2,2,1,2,3,2,3,2,2,1,1,3,2,2,1,2,2,2,2,3,1,2,1,1,3,3,3,3,1,2
4174,3,2,2,2,1,2,3,2,2,2,1,2,2,3,1,2,2,3,2,2,3,2,2,2,2,2,2,2,3,2,3,2
4175,2,1,1,2,2,2,3,2,3,2,1,2,3,2,2,1,2,1,1,1,2,1,2,2,2,2,3,3,3,3,2,1
4176,1,1,1,2,3,2,1,3,2,2,1,3,2,2,2,2,2,1,2,2,3,1,3,2,1,1,3,3,2,2,1,2
4177,2,1,2,2,1,2,2,2,3,2,1,2,2,1,2,2,2,1,2,1,2,2,3,2,2,3,2,3,2,3,3,1
4178,2,2,2,2,3,3,1,2,3,3,2,2,1,2,2,2,2,2,1,2,3,2,3,2,1,1,2,3,2,3,2,2
4179,2,2,1,2,1,3,2,2,2,3,2,2,1,1,3,2,2,2,2,2,1,2,3,2,1,2,2,3,3,2,2,2
4181,1,1,2,2,1,2,2,2,2,2,3,1,3,2,2,1,2,2,1,1,3,2,3,2,1,2,2,3,3,2,3,2
4182,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,3,2,3,2,2,3,2,3,3,3,3,2
4183,1,3,2,3,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,3,2,2,2,2,1,3,3,2,3,1
4184,2,1,2,3,2,2,2,2,2,1,2,2,1,1,2,2,3,1,2,1,2,1,2,1,3,3,2,3,2,2,3,3
4186,1,3,1,2,1,2,1,2,2,2,2,1,2,3,2,2,1,3,1,2,2,3,3,2,2,1,2,2,3,3,1,1
4188,3,3,2,3,1,1,2,3,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,3,2
4189,2,1,1,3,2,2,2,2,3,3,1,2,1,2,2,2,1,1,2,2,2,1,3,2,1,1,2,3,3,3,1,1
4190,1,2,1,2,2,2,1,3,2,1,2,1,2,1,2,1,2,2,2,3,2,2,2,2,3,2,3,3,3,3,3,1
4191,1,1,1,3,2,2,3,3,3,2,2,1,1,2,2,3,2,1,2,2,2,2,3,2,1,1,2,2,3,2,2,1
4192,2,1,2,2,2,2,2,2,3,2,1,2,2,2,2,1,2,1,1,1,2,2,3,2,3,2,2,3,3,2,3,1
4194,2,1,1,2,3,2,2,2,3,3,1,2,1,2,2,1,2,2,2,2,1,1,3,2,1,1,2,3,3,2,1,1
4195,1,2,1,2,2,1,2,1,3,1,1,1,2,2,2,2,2,1,1,3,2,1,3,2,2,2,2,2,3,2,3,2
4197,1,1,1,2,2,2,2,2,3,2,1,2,1,1,2,2,2,1,3,2,2,2,3,1,2,2,2,2,3,3,3,3
4198,2,1,3,3,1,3,2,2,2,1,2,2,1,3,2,2,3,1,2,2,3,2,2,2,2,2,2,3,2,2,2,2
4199,2,3,2,2,3,3,3,2,2,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2
4200,1,1,1,2,1,1,2,2,2,3,1,1,2,2,2,2,2,2,1,2,2,2,3,3,2,2,2,3,3,3,3,2
4202,2,2,2,3,2,3,1,2,2,2,2,2,1,2,2,2,2,1,3,3,1,2,3,2,1,1,2,3,2,3,2,3
4204,2,1,1,2,2,2,2,1,3,3,1,2,2,3,1,1,2,2,1,2,2,2,2,2,2,2,2,3,3,3,2,1
4205,2,1,2,2,2,1,1,2,3,3,2,2,2,3,1,1,2,3,1,1,2,2,2,2,2,2,3,2,3,2,1,1
4206,2,2,3,2,2,3,2,3,2,2,1,2,2,3,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2
4207,2,2,2,3,1,3,2,2,2,2,1,2,1,1,1,2,2,2,2,3,2,1,2,1,2,2,2,3,1,3,2,3
4208,2,1,2,2,1,3,2,3,2,2,2,3,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,3,3,3,3,3
4209,2,1,2,2,1,3,1,3,2,3,1,3,1,2,2,2,2,1,1,2,2,2,3,2,2,2,2,3,3,3,2,1
4211,2,2,1,2,1,2,1,2,3,3,1,2,1,2,2,2,2,2,1,1,2,2,3,2,1,2,2,3,3,3,3,1
4212,2,1,1,2,1,2,1,2,3,2,1,2,1,3,1,3,2,2,1,1,2,2,2,2,1,1,2,3,3,3,3,1
4213,1,1,1,2,2,2,2,3,2,2,2,2,2,3,2,3,2,1,1,2,1,2,3,2,2,2,2,2,3,2,3,1
4214,2,1,1,3,3,1,2,2,3,3,2,2,2,2,2,2,1,3,1,2,2,1,3,2,1,2,2,3,2,3,2,1
4215,2,1,1,2,2,3,1,1,2,2,2,1,2,3,2,3,3,2,1,2,2,3,2,1,2,2,2,2,3,1,2,1
4216,1,1,1,1,3,2,2,3,2,2,2,2,3,3,2,2,2,1,2,3,2,2,3,3,2,1,2,2,3,2,1,1
4217,2,2,1,2,1,2,2,2,3,2,1,2,2,3,2,2,3,2,2,1,1,2,3,2,1,1,3,3,2,3,2,1
4218,2,3,2,2,2,2,1,3,2,2,3,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,2,3,3,3,3,3
4219,3,2,1,2,1,2,2,3,1,2,1,2,1,2,2,2,3,1,2,1,2,2,2,2,2,3,2,3,3,3,3,2
4220,1,2,2,2,3,2,3,2,3,2,2,3,1,2,2,1,3,1,1,2,1,2,2,3,2,2,2,1,3,2,2,1
4221,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,2,3,1,3,3,2,2
4222,2,1,2,2,1,2,2,2,2,1,3,1,2,3,2,2,2,2,1,2,2,2,3,2,1,1,2,2,3,3,1,2
4223,1,1,2,3,3,2,2,2,3,2,2,2,2,1,2,1,2,1,1,2,2,2,3,2,1,1,2,2,3,3,1,1
4225,3,2,1,2,2,2,2,2,3,2,1,2,2,2,2,1,1,3,1,3,2,2,3,3,2,1,2,1,3,1,1,1
4227,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,3,2,1,2,2,3,3,3,2,2
4228,3,3,2,2,2,2,1,2,2,2,2,2,2,2,3,2,1,3,2,2,3,3,3,2,2,3,3,2,2,2,2,1
4230,1,1,1,3,1,2,2,2,2,1,2,2,1,2,3,2,2,1,1,2,1,2,2,2,2,2,3,3,3,3,3,1
4231,2,2,2,2,1,2,3,2,2,2,2,2,2,2,3,2,3,1,1,1,1,2,3,1,1,2,2,3,2,2,2,1
4233,2,1,1,2,2,2,2,2,3,3,2,3,1,2,2,3,2,1,2,1,1,2,3,1,2,2,3,3,3,3,3,2
4234,2,1,2,3,2,2,2,2,2,1,2,2,3,2,2,3,2,1,1,1,3,2,3,3,1,1,2,2,3,2,1,1
4236,2,1,1,3,2,2,2,2,3,3,2,2,2,2,2,1,2,3,1,2,1,3,3,3,1,1,3,2,3,2,1,1
4237,1,1,1,3,2,2,2,2,1,2,1,3,1,1,2,2,2,1,2,1,1,2,3,2,2,2,2,3,2,2,2,3
4238,1,1,1,2,2,3,2,2,2,2,2,1,1,3,2,1,3,2,2,2,2,2,3,2,1,2,2,1,3,2,2,1
4241,3,2,2,3,1,2,1,2,2,3,1,2,1,2,2,3,2,1,2,1,1,2,2,1,2,1,2,3,3,3,3,1
4242,1,1,1,3,2,2,3,2,2,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,3,3,3,3,1
4243,2,1,1,2,1,2,2,2,2,1,1,2,1,3,3,3,2,2,1,2,2,2,2,1,2,2,2,2,3,3,3,1
4244,2,1,2,2,2,2,1,1,3,2,2,2,2,3,2,1,2,2,1,2,2,2,3,2,1,1,2,3,3,3,2,1
4245,2,1,1,3,1,2,3,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,3,3,2,2,3,2,3,1
4246,2,2,2,2,2,2,2,3,2,3,2,2,1,2,2,3,2,1,1,2,2,2,2,2,1,1,2,3,3,2,2,1
4248,3,2,1,3,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,1,3,2,2,2,1,1,2,3,3,3,2,1
4249,3,2,1,3,2,2,2,1,2,3,1,3,2,2,2,2,2,1,1,1,3,1,3,2,2,3,2,3,2,2,3,1
4250,1,2,1,2,2,2,2,2,3,3,1,2,1,2,3,1,2,3,1,2,2,2,2,2,3,3,2,1,3,2,3,1
4251,1,2,1,2,2,2,2,2,2,2,2,1,3,2,1,3,2,1,1,2,3,2,3,2,2,2,3,1,2,2,2,1
4252,1,2,1,2,2,2,2,1,3,2,1,1,2,2,2,2,2,2,1,1,3,2,3,3,2,2,2,2,3,2,3,1
4253,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,1,3,2,2,2,3,3,2,2,3,3,3,1
4254,3,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,3,2,1,1,2,2,3,3,2,2,3,1,3,2,1,1
4256,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,3,2,1,2,2,3,3,2,2,1
4257,1,1,1,2,1,2,1,3,3,2,2,2,1,2,2,2,2,1,2,2,2,2,3,2,1,1,3,3,3,2,3,2
4261,2,1,1,3,2,2,1,2,3,1,1,3,2,1,2,2,1,2,2,3,3,2,2,3,1,2,2,2,3,2,2,2
4263,2,2,1,2,1,2,1,3,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,3,3,3,1
4265,1,1,2,1,2,2,2,2,3,3,2,2,3,2,2,2,1,1,2,1,2,3,3,2,2,3,2,3,2,1,2,1
4266,2,2,2,3,1,2,2,2,3,2,2,2,1,3,1,2,3,2,1,2,2,2,3,1,1,1,1,3,3,3,1,3
4268,2,1,2,3,1,2,2,2,3,2,2,2,1,3,2,1,3,2,1,1,2,2,2,2,2,1,2,3,3,1,2,1
4270,1,1,2,3,3,2,1,1,3,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2
4271,2,1,2,3,2,2,2,2,2,2,2,1,2,3,2,3,3,2,1,3,2,2,2,2,1,1,1,3,2,2,1,1
4272,2,2,2,3,2,2,1,2,3,2,2,1,1,2,3,2,2,2,2,2,2,2,2,1,1,2,2,3,3,3,3,2
4273,2,2,2,3,2,2,3,2,3,2,2,2,2,3,2,2,3,3,1,1,2,3,3,2,1,1,2,1,3,2,1,2
4274,2,1,1,2,2,3,2,2,1,3,2,2,1,2,2,1,1,2,1,1,3,2,3,2,2,2,3,3,3,3,2,2
4275,1,1,2,2,1,2,2,2,3,2,2,2,2,3,2,3,3,3,1,2,2,2,3,2,1,1,2,2,2,2,1,1
4276,1,1,2,3,3,2,1,3,2,2,1,2,2,2,2,1,2,2,1,2,2,2,3,2,2,1,3,3,2,3,2,1
4277,1,1,2,2,2,3,2,2,2,2,2,1,3,2,2,2,2,3,1,2,3,2,3,2,1,1,3,3,3,2,1,1
4278,1,1,2,1,2,3,3,2,3,3,2,2,2,2,2,2,3,2,1,1,2,2,2,2,1,2,2,2,3,1,3,1
4279,1,1,1,1,2,2,2,2,2,3,1,2,1,2,2,2,2,2,1,2,2,3,3,1,1,2,3,2,3,2,2,1
4280,3,2,1,3,2,2,2,3,2,3,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,3,3,3,3,1,2
4281,2,2,2,2,2,1,1,1,3,3,2,2,3,1,2,2,2,1,2,3,3,2,2,1,3,3,2,2,3,2,2,1
4282,2,2,2,2,2,1,2,3,3,2,2,2,2,1,1,2,2,1,1,1,2,2,3,2,2,1,3,1,3,3,2,1
4284,1,3,3,3,2,3,1,3,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,2,3,2,3,2,1
4285,2,2,2,3,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,3,2,3,3,1,1
4286,1,2,2,2,2,2,1,2,3,3,2,1,2,1,2,2,2,1,1,1,2,2,3,1,3,3,2,2,3,3,2,2
4288,2,2,2,1,2,2,3,2,3,2,2,2,2,2,2,3,2,2,2,1,1,2,3,2,1,1,1,2,3,3,1,2
4289,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,1,3,2,2,3,2,2,2,3,3,2,3,3,1
4291,3,2,2,3,2,2,2,2,3,3,2,3,2,2,2,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2
4292,2,2,2,3,2,1,2,1,3,2,1,2,2,2,2,2,2,1,1,2,2,2,3,2,1,1,3,2,3,2,1,1
4294,2,2,3,2,2,2,1,2,3,2,2,2,1,1,1,1,2,2,2,1,3,2,3,2,1,1,3,3,3,3,2,2
4295,2,1,2,2,1,2,1,2,3,2,2,1,2,2,1,2,2,1,1,2,3,1,3,2,1,1,3,3,2,3,1,2
4296,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,3,2,1,2,3,3,3,3,2,1
4297,2,3,2,3,2,2,2,2,3,2,3,2,2,1,2,2,2,2,2,3,2,2,3,2,1,1,1,2,3,2,3,1
4299,2,2,2,2,1,1,1,3,3,2,2,2,1,2,2,2,1,1,1,2,1,2,3,2,3,3,1,3,3,3,3,2
